,pIC50
4998,5.142667503568732
4999,5.1249387366083
5000,5.107905397309519
5001,5.1938200260161125
5002,5.180456064458132
5003,5.070581074285707
5004,5.1249387366083
5005,5.154901959985743
5006,5.142667503568732
5007,5.060480747381382
5008,5.119186407719209
5009,5.142667503568732
5010,5.142667503568732
5011,5.0655015487564325
5012,5.130768280269024
5013,5.142667503568732
5014,4.903089986991944
5015,5.136677139879544
5016,5.130768280269024
5017,5.154901959985743
5018,5.136677139879544
5019,5.200659450546418
5020,5.167491087293763
5021,5.096910013008056
5022,5.119186407719209
5023,7.522878745280337
5024,5.187086643357144
5025,6.5968794788241825
5026,5.055517327849831
5027,5.886056647693163
5028,4.847711655616943
5029,6.096910013008056
5030,5.0
5031,5.0
5032,5.1938200260161125
5033,5.180456064458132
5034,5.187086643357144
5035,5.376750709602099
5036,5.2441251443275085
5037,5.4089353929735005
5038,5.366531544420414
5039,5.3979400086720375
5040,5.443697499232712
5041,5.275724130399211
5042,5.236572006437063
5043,5.356547323513812
5049,5.4179366370882915
5061,7.3872161432802645
5062,6.368556230986828
5063,6.0
5064,6.0
5065,6.185086818724926
5066,6.0
5067,6.0
5068,6.0
5069,6.0
5070,6.168770306132936
5071,8.236572006437063
5072,7.59176003468815
5073,6.0
5074,6.0
5075,6.581698708680254
5076,7.040958607678906
5077,7.557520230935552
5078,7.522878745280337
5079,7.221848749616356
5080,8.485452247339714
5081,7.7447274948966935
5082,7.853871964321762
5083,8.05551732784983
5084,7.7447274948966935
5085,8.534617148551582
5086,7.437707135543525
5087,3.0
5088,7.698970004336019
5089,5.657577319177793
5090,6.096910013008056
5091,6.221848749616356
5092,7.045757490560675
5093,5.096910013008056
5094,3.8239087409443187
5095,3.1426675035687315
5096,4.154901959985743
5097,8.0
5098,4.385524633909605
5099,5.3851027839668655
5100,5.6777807052660805
5101,4.953895212753961
5102,4.096313268263497
5103,5.180456064458132
5104,6.107905397309519
5105,4.912218582190458
5106,4.351054817834328
5107,5.134303940083929
5108,4.156144577376839
5109,4.134777543709821
5110,4.5550188879120554
5111,4.299988937677887
5114,4.221125527997261
5115,4.698970004336019
5116,5.459670525209126
5117,5.173925197299173
5118,6.119186407719209
5119,7.657577319177793
5120,3.0
5121,3.0
5122,3.744727494896694
5123,3.0
5124,3.0
5125,3.0
5126,3.0
5127,3.0
5128,3.0
5129,4.301029995663981
5130,8.468521082957745
5131,9.096910013008056
5132,8.537602002101044
5133,8.387216143280265
5134,8.236572006437063
5135,8.397940008672037
5136,7.730487055782084
5137,8.42021640338319
5138,8.2839966563652
5139,7.15676722190199
5140,8.443697499232712
5141,7.22548303427145
5142,4.920818753952375
5143,3.6989700043360187
5144,3.6989700043360187
5145,3.9208187539523753
5146,3.721246399047171
5147,4.853871964321762
5148,3.6989700043360187
5149,3.6989700043360187
5150,3.6989700043360187
5151,4.337242168318426
5152,3.6989700043360187
5153,3.853871964321762
5154,4.045757490560675
5155,3.6989700043360187
5156,3.6989700043360187
5157,3.6989700043360187
5158,3.9208187539523753
5159,3.6989700043360187
5160,4.494850021680094
5161,3.6989700043360187
5162,3.0018714928717336
5163,2.663740447985807
5164,2.8979094744881633
5165,3.252355180671752
5166,2.975514332300833
5167,2.8049310035314097
5168,3.0192242260373785
5169,3.159580222263514
5170,2.8594919569618202
5171,3.0420098215931697
5172,3.2037032599482083
5173,2.9492336887669577
5174,2.918292729902651
5175,3.047788941891331
5176,3.122225650008602
5177,3.0403386297265045
5178,3.0956090799876383
5179,3.4052760535902533
5180,3.379343520180379
5181,3.196065150136158
5182,3.245651664288981
5183,3.181708109200004
5184,3.071655364735138
5185,3.1305335899191333
5186,3.631341287607773
5187,3.280088935801661
5188,3.0265026912679365
5189,3.009927665307847
5190,3.1646265475299913
5191,3.264880365918128
5192,4.698970004336019
5193,4.698970004336019
5194,4.212539525481585
5195,4.3819519032879075
5196,5.1180450286604
5197,4.598599459218456
5198,4.437707135543525
5199,4.265200170411153
5200,4.490797477668897
5201,4.863279432843593
5202,4.698970004336019
5203,4.302770657240282
5204,4.221125527997261
5205,4.698970004336019
5206,4.388276691992658
5207,4.910094888560602
5208,4.928117992693875
5209,4.72584215073632
5210,4.777283528852417
5211,4.906578314837765
5212,4.698970004336019
5213,4.403402904373539
5214,4.698970004336019
5221,5.346787486224656
5223,5.920818753952375
5226,6.167491087293763
5228,6.552841968657781
5236,5.431798275933005
5238,6.229147988357855
5243,7.721246399047171
5244,6.522878745280337
5245,6.154901959985743
5246,5.619788758288394
5247,5.721246399047171
5248,5.366531544420414
5249,5.7447274948966935
5250,5.769551078621726
5251,5.795880017344075
5252,5.552841968657781
5253,5.301029995663981
5254,6.301029995663981
5255,5.823908740944319
5256,6.154901959985743
5257,5.853871964321762
5258,5.6777807052660805
5259,6.3979400086720375
5260,6.221848749616356
5261,5.356547323513812
5262,5.619788758288394
5263,6.0
5264,5.301029995663981
5265,5.301029995663981
5266,5.301029995663981
5267,5.301029995663981
5268,5.301029995663981
5269,5.6020599913279625
5270,5.376750709602099
5271,5.301029995663981
5272,5.301029995663981
5273,5.301029995663981
5274,5.356547323513812
5275,5.638272163982407
5276,5.301029995663981
5277,5.301029995663981
5278,5.301029995663981
5279,5.301029995663981
5280,5.301029995663981
5281,5.301029995663981
5282,5.301029995663981
5283,5.301029995663981
5284,6.050609993355087
5285,5.0
5286,5.0
5287,5.30189945437661
5288,5.522878745280337
5289,6.119186407719209
5290,4.698970004336019
5291,5.1938200260161125
5292,4.818156412055227
5293,6.070581074285707
5294,6.301029995663981
5295,5.721246399047171
5296,5.517126416391246
5297,6.050609993355087
5309,7.200659450546418
5313,5.903089986991944
5319,7.4089353929735005
5321,5.863279432843593
5323,6.840132152907433
5324,6.0
5325,6.700057099977233
5326,6.69000807121882
5327,7.0499760934766735
5328,6.580044251510242
5329,6.770062314092066
5330,6.400007822415902
5331,7.100015437450609
5332,7.320027305722581
5333,7.349984047528161
5334,6.640012825558708
5335,6.0
5336,6.0
5337,6.0
5338,4.577902836868289
5339,4.600845666041783
5340,4.963371104637839
5341,4.615109203469446
5342,5.057991946977687
5343,5.039529222465701
5344,5.400116927926312
5345,5.144480844332199
5346,4.901356274182943
5347,5.054039296422431
5348,4.707743928643524
5349,4.969805214643249
5350,4.9484616094846725
5351,4.731656086048935
5352,5.232844133917819
5353,5.0
5354,5.0
5355,5.0
5356,5.311580177997289
5357,5.0
5358,5.0
5359,7.853871964321762
5360,6.1487416512809245
5361,9.568636235841012
5362,3.6989700043360187
5363,3.6989700043360187
5364,3.6989700043360187
5365,3.6989700043360187
5366,3.6989700043360187
5367,3.6989700043360187
5368,3.6989700043360187
5369,3.6989700043360187
5370,3.6989700043360187
5371,3.6989700043360187
5372,3.6989700043360187
5373,3.6989700043360187
5374,3.6989700043360187
5375,3.6989700043360187
5376,3.6989700043360187
5377,3.6989700043360187
5378,3.6989700043360187
5379,4.2373214362725635
5380,4.697452627512514
5381,3.7266977214323433
5382,5.214670164989233
5383,4.448428026325747
5384,3.8990783196791536
5385,4.001304841688344
5386,5.053056729302175
5387,5.080921907623926
5388,5.498940737782249
5389,5.393618634889395
5390,6.188424994129407
5391,5.210419287835575
5392,6.11975822410452
5393,6.815308569182402
5394,6.275724130399211
5395,3.9355420107730814
5396,3.8181564120552274
5397,4.306273051076353
5398,3.8013429130455774
5399,4.838631997765025
5400,8.0
5401,4.0
5402,4.0
5403,4.0
5404,4.0
5405,4.0
5406,4.0
5407,4.0
5408,4.0
5409,4.0
5410,4.014124642691606
5411,4.94692155651658
5412,4.0
5413,4.0
5414,4.548213564475709
5415,4.0
5416,4.1073489661227
5417,4.0
5418,4.0
5419,4.0
5420,4.0
5421,4.0
5422,7.958607314841775
5423,6.560667306169737
5424,5.0
5425,7.653647025549361
5426,5.0
5427,6.6154673845057514
5428,5.0
5429,6.4215900296687645
5430,6.0487596496756595
5431,5.033060836978887
5432,5.730253626869233
5433,6.047691990337875
5434,5.0
5435,5.0
5436,7.159266765388193
5437,5.0
5438,7.7423214251308154
5439,6.843148098929989
5440,6.6777807052660805
5441,5.0
5442,6.2549252084179425
5443,6.245651664288981
5444,6.5121548798885645
5445,6.95663772197887
5446,8.0
5447,7.255707016877324
5448,7.366531544420414
5449,7.530177984021837
5450,7.1487416512809245
5451,7.619788758288394
5452,7.6777807052660805
5453,6.933674074637962
5454,8.568636235841012
5455,7.430626090384954
5456,5.0
5457,7.782516055786093
5458,9.443697499232712
5459,6.767003889607846
5460,6.034798298974088
5461,5.0
5462,5.0
5463,5.0
5464,5.0
5465,6.3819519032879075
5466,5.0
5467,5.0
5468,5.0
5469,5.0
5470,5.0
5471,5.0
5472,5.0
5473,5.0
5474,5.0
5475,5.0
5476,6.214670164989233
5477,6.6777807052660805
5478,7.568636235841013
5479,6.5376020021010435
5480,5.935542010773082
5481,5.701146923590294
5482,6.327902142064283
5483,6.050609993355087
5484,5.7121982700697735
5485,4.975104039892515
5486,4.522878745280337
5487,4.522878745280337
5488,4.97061622231479
5489,5.075720713938118
5490,6.812479279163537
5491,5.0
5492,5.0
5493,5.0
5494,7.236572006437063
5495,5.0
5496,5.0
5497,7.698970004336019
5498,7.522878745280337
5499,7.031517051446065
5500,7.698970004336019
5501,7.113509274827518
5502,6.503070351926785
5503,5.935542010773082
5504,7.698970004336019
5505,7.431798275933005
5506,5.0
5507,8.221848749616356
5508,5.0
5509,4.966576244513051
5510,4.623423042943488
5511,4.995678626217358
5512,5.11690664142431
5513,5.515700160653214
5514,4.505845405981558
5515,5.087246696328677
5516,4.617982957425132
5517,4.508638306165727
5518,5.277366077466188
5519,7.428291168191312
5520,4.525783735923745
5521,8.866461091629782
5522,8.87942606879415
5523,8.03905380426617
5524,8.101823516502323
5525,8.033389013318066
5526,9.292429823902063
5527,10.54729377348897
5528,10.5815329790534
5529,10.722849386036204
5530,10.878440155812498
5531,10.84924356013969
5532,10.841336019186011
5533,10.960585880823864
5534,10.679023322657176
5535,10.869023308394382
5536,10.531948208545762
5537,10.776763726897002
5538,10.586365002801445
5539,10.665948559653108
5540,8.578396073130168
5541,8.790484985457368
5542,8.647817481888637
5543,6.453457336521869
5544,7.185086818724926
5545,7.380906669373257
5546,7.432973633840939
5547,7.450996737974212
5548,7.077793722560983
5549,6.6020599913279625
5550,7.1073489661227
5551,6.890759031411797
5552,6.662540738709344
5553,6.638272163982407
5554,5.9677842967020185
5555,5.236572006437063
5556,5.489454989793388
5557,5.187086643357144
5558,5.334419008982047
5559,5.139063379299906
5560,5.517126416391246
5561,5.559090917934782
5562,5.732828271596986
5563,5.492144128304169
5564,5.266000713461613
5565,5.079876673709276
5566,7.774690718274137
5567,7.512861624522813
5568,8.118615343229427
5569,6.277366077466188
5570,6.924453038607469
5571,8.388276691992658
5572,6.636388020107856
5573,7.333482019445119
5574,7.586700235918748
5575,7.876148359032914
5576,7.176525770829699
5577,8.27490547891853
5578,7.43533393574791
5579,7.617982957425132
5580,7.97469413473523
5581,7.5968794788241825
5582,7.673664139071248
5583,6.508638306165727
5584,6.254144804826271
5585,6.964970717797632
5586,7.185752404268079
5587,6.924453038607469
5588,7.286509456906058
5589,7.026410376572743
5590,6.7447274948966935
5591,7.047691990337875
5592,7.377785977033705
5593,7.127843727251707
5594,6.114638779968488
5595,6.7121982700697735
5596,6.7121982700697735
5597,6.533132379645891
5598,6.308918507877031
5599,6.889410289700751
5600,6.728158393463501
5601,4.129011186239425
5602,5.815308569182402
5603,5.0
5604,5.095825631715837
5605,5.022276394711152
5606,5.649751981665837
5607,5.578396073130169
5608,3.0
5609,5.638272163982407
5610,3.2518119729937993
5611,5.508638306165727
5612,5.585026652029182
5613,7.7447274948966935
5614,6.7423214251308154
5615,5.984221243610959
5616,7.355561410532162
5617,7.525783735923745
5618,7.673664139071248
5619,7.489454989793388
5620,7.8326826652518236
5622,4.698970004336019
5623,4.698970004336019
5624,4.698970004336019
5625,4.698970004336019
5626,4.698970004336019
5627,4.698970004336019
5628,4.698970004336019
5629,4.698970004336019
5630,4.698970004336019
5631,4.698970004336019
5632,4.698970004336019
5633,4.698970004336019
5634,4.698970004336019
5635,4.698970004336019
5636,5.8996294548824375
5637,5.85078088734462
5638,5.138465589140962
5639,5.213958789757446
5640,5.847711655616943
5641,5.449771646944906
5642,7.42021640338319
5643,7.638272163982407
5644,8.443697499232712
5645,8.67778070526608
5646,7.657577319177793
5647,8.193820026016112
5648,8.200659450546418
5649,6.886056647693163
5650,6.522878745280337
5651,6.236572006437063
5652,6.508638306165727
5653,4.0
5654,4.0
5655,6.229147988357855
5656,8.750068243365805
5657,8.700057099977233
5658,5.9699997184078955
5659,4.879999913868448
5660,5.482804102050026
5661,5.653647025549361
5662,9.022276394711152
5663,8.903089986991944
5664,7.275724130399211
5665,9.366531544420413
5666,6.182434630440219
5667,5.482804102050026
5668,4.85078088734462
5669,5.732828271596986
5670,4.388276691992658
5671,4.651695136951839
5672,5.3260580013659125
5673,5.85078088734462
5674,4.5897290357478155
5675,4.518557371497695
5676,4.000434511774018
5677,4.193141970481182
5678,7.481486060122112
5679,9.0
5680,5.060480747381382
5681,5.0338582672609675
5682,5.129011186239425
5683,5.292429823902063
5684,5.2225731776106885
5685,5.068542129310995
5686,5.114638779968488
5687,5.265200170411153
5688,5.046240308266771
5689,5.030584087646019
5690,5.450996737974212
5691,6.013228265733755
5692,5.432973633840939
5693,5.607303046740334
5694,5.351639989019068
5695,6.0655015487564325
5696,5.943095148663527
5697,5.005682847330363
5698,5.459670525209126
5699,6.6777807052660805
5700,5.22767829327708
5701,5.913640169325252
5702,6.040958607678906
5703,6.6777807052660805
5704,6.130768280269024
5705,3.6989700043360187
5706,5.0
5707,5.337242168318426
5708,4.031517051446065
5709,3.94692155651658
5710,3.939302159646388
5711,4.2441251443275085
5712,4.698970004336019
5713,4.060480747381382
5714,3.8601209135987635
5715,4.886056647693163
5716,4.7447274948966935
5717,3.958607314841775
5718,3.721246399047171
5719,4.853871964321762
5720,4.721246399047171
5721,5.309803919971486
5722,5.6777807052660805
5723,5.0
5724,5.479909671887158
5725,4.994304818881489
5726,5.493089274448482
5727,6.2076083105017466
5728,6.769551078621726
5729,5.939302159646388
5730,5.785156151952302
5731,6.346787486224656
5732,6.522878745280337
5733,6.055517327849832
5734,6.958607314841775
5735,7.638272163982407
5736,6.431798275933005
5737,5.384049948343599
5738,7.337242168318426
5739,6.236572006437063
5740,6.494850021680094
5741,7.3872161432802645
5742,7.6777807052660805
5743,7.481486060122112
5744,7.040958607678906
5745,6.769551078621726
5746,6.060480747381382
5747,6.958607314841775
5748,7.251811972993799
5749,5.835647144215563
5750,5.442492798094342
5751,6.522878745280337
5752,5.125518182300533
5753,6.180456064458132
5754,5.627087997029894
5755,6.013228265733755
5756,3.0734003460929724
5757,3.3165026823201886
5758,3.5676722077383958
5759,3.3410351573355648
5760,5.200659450546418
5761,3.8823973083099155
5762,4.316052869248487
5763,2.977365460055881
5764,3.094150173357681
5765,3.902395671125589
5766,2.938924676370208
5767,3.0154276843783676
5768,2.813467435407603
5769,3.476904161747432
5770,5.465973893943865
5771,5.651695136951839
5772,5.61261017366127
5773,5.860120913598763
5774,5.673664139071248
5775,5.600326278518962
5776,5.696803942579511
5777,6.1249387366083
5778,5.876148359032914
5779,6.008773924307505
5780,5.749579997691106
5781,5.790484985457369
5782,5.61261017366127
5783,5.5951662833800615
5784,5.419075024324381
5785,5.460923901207224
5786,5.555955204081924
5788,6.327902142064283
5789,8.602059991327963
5790,9.522878745280337
5791,8.853871964321762
5792,8.698970004336019
5793,8.886056647693163
5794,8.853871964321762
5796,3.6020599913279625
5797,4.73754891026957
5798,4.167491087293763
5799,6.107905397309519
5800,5.494850021680094
5801,4.126621263590859
5802,4.040624663424157
5803,4.76598918241282
5804,3.8972233851165585
5805,3.8955811793524053
5806,3.915066425063284
5807,3.8821654814562527
5811,5.42021640338319
5812,6.055517327849832
5813,5.920818753952375
5814,8.568636235841012
5815,11.119186407719209
5816,6.853871964321762
5817,5.853871964321762
5818,6.075720713938118
5819,6.050609993355087
5820,5.886056647693163
5821,6.0655015487564325
5822,6.318758762624412
5823,7.039053804266168
5824,6.560667306169737
5825,7.690369832574101
5826,7.540607512240769
5827,7.876148359032914
5828,7.292429823902063
5829,7.026872146400302
5830,6.145086977692144
5831,7.3979400086720375
5832,7.073657553374344
5833,6.584025588623434
5834,6.252588192113577
5835,6.876148359032914
5836,4.522878745280337
5837,4.522878745280337
5838,4.522878745280337
5840,5.769551078621726
5841,4.180456064458132
5842,4.013228265733755
5843,4.0
5844,4.0
5845,4.0
5846,4.167491087293763
5848,4.0
5849,3.0198602222542457
5850,3.686976889676762
5851,3.4959371173213083
5852,4.2020403562628035
5853,4.696803942579511
5854,5.187086643357144
5855,4.319664486585436
5856,4.111259039317107
5857,3.530325227448202
5858,3.999132278468773
5859,3.655214877367339
5860,4.064996848546345
5861,7.853871964321762
5862,5.619788758288394
5863,5.301029995663981
5864,5.795880017344075
5865,5.5638373529592435
5866,6.045757490560675
5867,5.153044674980176
5868,4.892790030352131
5869,5.425968732272281
5870,5.638272163982407
5871,5.394694953858891
5872,5.978810700930062
5873,5.835647144215563
5874,5.978810700930062
5875,5.954677021213342
5876,6.214670164989233
5877,6.104577453960592
5878,6.243363891754152
5879,6.533132379645891
5880,6.661543506395395
5881,5.238824186844268
5882,6.017276612331455
5883,7.512861624522813
5884,7.581698708680254
5885,8.442492798094342
5886,7.217527375833714
5887,7.258848401148215
5888,8.787812395596042
5889,8.721246399047171
5890,8.288192770958808
5891,14.301029995663981
5892,14.301029995663981
5893,14.301029995663981
5894,14.301029995663981
5895,14.301029995663981
5896,14.301029995663981
5897,14.301029995663981
5898,14.301029995663981
5899,14.301029995663981
5900,14.301029995663981
5901,14.301029995663981
5902,14.301029995663981
5903,14.301029995663981
5904,14.301029995663981
5905,14.301029995663981
5906,14.301029995663981
5907,14.301029995663981
5908,4.92299567320665
5909,4.357535479757878
5910,4.280668713016273
5911,5.87942606879415
5912,5.540607512240769
5913,5.0
5914,5.0
5915,5.055024091587952
5916,5.280668713016273
5917,5.0
5918,5.0
5919,5.140861702705469
5920,5.247951552180561
5921,5.0
5922,5.0
5923,5.0
5924,5.040958607678906
5925,6.709965388637482
5926,8.386158178123932
5927,5.7447274948966935
5928,5.823908740944319
5929,4.106238237942057
5930,8.899974269892137
5931,8.500038134403809
5932,7.50003813440381
5933,8.199970640755867
5934,8.700057099977233
5935,7.100015437450609
5936,8.500038134403809
5937,8.0
5938,8.100015437450608
5939,7.700057099977233
5940,7.199970640755866
5941,7.0
5942,6.399996913372259
5943,7.100015437450609
5944,5.831207979685818
5945,6.215382707367125
5946,7.0
5947,5.982966660701219
5948,7.5376020021010435
5949,6.665546248849069
5950,6.774690718274137
5951,6.342944147142896
5952,6.295849483160201
5953,6.847711655616943
5954,6.266000713461613
5956,6.860435733824151
5959,6.2716462179787715
5964,5.0
5965,4.585026652029182
5966,5.086186147616283
5967,4.543633966870957
5968,6.318758762624412
5969,6.443697499232712
5970,6.075720713938118
5971,6.2839966563652006
5972,8.3767507096021
5973,7.42021640338319
5974,3.221848749616356
5975,6.876148359032914
5976,9.096910013008056
5977,7.863279432843593
5978,8.022276394711152
5979,7.943095148663527
5980,7.627087997029894
5981,7.23210238398191
5982,7.681936665037238
5983,11.096910013008056
5984,9.136677139879543
5985,8.130768280269024
5986,8.161150909262744
5987,5.2441251443275085
5988,5.886056647693163
5989,4.920818753952375
5990,6.2076083105017466
5991,6.026872146400302
5992,6.008773924307505
5993,5.886056647693163
5994,6.795880017344075
5995,7.154901959985743
5996,7.2076083105017466
5997,7.119186407719209
5998,8.200659450546418
5999,7.721246399047171
6000,7.301029995663981
6001,6.136677139879544
6002,6.236572006437063
6003,5.886056647693163
6004,6.494850021680094
6005,6.920818753952375
6006,6.920818753952375
6007,7.119186407719209
6010,6.6020599913279625
6011,4.698970004336019
6012,5.013228265733755
6013,5.013228265733755
6014,4.958607314841775
6015,5.0
6016,5.0
6017,4.978810700930062
6018,4.769551078621726
6019,5.026872146400302
6020,4.935542010773082
6021,5.0
6022,5.0
6023,4.935542010773082
6024,5.0
6025,5.0
6026,5.0
6027,5.0
6028,5.0
6029,5.0
6030,5.0
6031,5.0
6032,7.026410376572743
6033,7.431798275933005
6034,7.096910013008056
6035,7.259637310505756
6036,6.8297382846050425
6037,6.507239610973162
6038,6.991399828238082
6039,7.148130399270234
6040,7.244887733604929
6041,7.3872161432802645
6042,7.102922996790579
6043,6.76421912967244
6044,6.645891560852599
6045,6.869344650977969
6046,6.941573975542995
6047,7.302770657240282
6048,6.665546248849069
6049,6.821886747685368
6050,6.760700520873107
6051,7.075720713938118
6052,6.558461961297839
6053,7.2580609222708015
6054,7.2076083105017466
6055,5.675511766692344
6056,5.584359020103846
6057,6.3979400086720375
6058,5.0
6059,5.0
6060,5.0
6061,5.0
6062,5.161150909262744
6063,5.134896025358872
6064,5.404503778174426
6065,5.374687549038326
6066,5.0
6067,5.0
6068,5.309803919971486
6069,5.308034897232639
6070,5.002613615602686
6071,6.1487416512809245
6072,5.920818753952375
6073,6.2076083105017466
6074,6.070581074285707
6075,6.229147988357855
6076,6.958607314841775
6077,6.142667503568731
6078,5.431798275933005
6079,5.3872161432802645
6080,5.638272163982407
6081,5.3979400086720375
6082,5.619788758288394
6083,5.657577319177793
6084,5.769551078621726
6085,5.657577319177793
6086,5.886056647693163
6087,5.5376020021010435
6088,5.886056647693163
6089,5.823908740944319
6090,6.0
6091,6.356547323513812
6092,6.045757490560675
6093,5.356547323513812
6094,4.823908740944319
6095,5.585026652029182
6096,5.318758762624412
6097,5.552841968657781
6098,4.823908740944319
6099,5.6777807052660805
6100,4.823908740944319
6101,6.1249387366083
6102,6.113509274827518
6103,6.080921907623926
6104,6.431798275933005
6105,5.991399828238082
6106,5.950781977329818
6107,5.496209316942819
6108,5.860120913598763
6109,5.962573502059376
6110,5.892790030352131
6111,6.443697499232712
6112,6.161150909262744
6113,6.229147988357855
6114,5.906578314837765
6115,6.2839966563652006
6116,6.200659450546418
6117,6.060480747381382
6118,6.431798275933005
6119,6.522878745280337
6120,6.3979400086720375
6121,6.301029995663981
6122,5.910094888560602
6123,5.552841968657781
6124,6.3872161432802645
6125,5.935542010773082
6126,5.610833915635467
6127,6.2441251443275085
6128,6.167491087293763
6129,5.872895201635193
6130,5.860120913598763
6131,5.752026733638194
6132,5.431798275933005
6133,6.1938200260161125
6134,6.187086643357144
6135,5.557520230935552
6136,5.958607314841775
6137,5.0
6138,5.634512015109101
6139,5.892790030352131
6140,5.540607512240769
6141,5.0
6142,5.6020599913279625
6143,5.0
6144,5.120904120499927
6145,5.0
6146,4.809668301829708
6147,4.165579296318468
6148,4.928117992693875
6149,4.789146634685107
6150,4.738975166007602
6151,4.999132278468773
6152,5.107905397309519
6153,5.694648630553377
6154,5.282329496997738
6155,5.036212172654444
6156,5.688246138944246
6157,4.846490010699163
6158,4.768530409569319
6159,6.696803942579511
6160,7.333482019445119
6161,6.5376020021010435
6162,7.465973893943865
6163,6.966576244513051
6164,7.327902142064283
6165,7.043831569524636
6166,7.080921907623926
6167,6.651695136951839
6168,6.126098402135539
6169,7.716698771296451
6170,7.294992040666664
6171,8.0268721464003
6172,4.0
6173,9.0
6174,8.522878745280337
6175,7.552841968657781
6176,6.801342913045577
6177,6.337242168318426
6178,6.210419287835575
6179,6.044312249686494
6180,5.651889931519762
6181,4.0
6182,4.0
6183,4.0
6184,4.0
6185,4.0
6186,4.0
6187,4.0
6188,4.318758762624412
6189,4.267606240177032
6190,4.0
6191,4.0
6192,4.0
6193,4.0
6194,4.0
6195,4.259637310505756
6196,4.0
6197,4.0
6198,4.0
6199,4.0
6200,4.0
6201,4.0
6202,4.684029654543083
6203,3.1012748184105066
6204,3.575118363368933
6205,6.130768280269024
6206,6.292429823902063
6207,3.9030899869919438
6208,4.0
6209,5.244887733604929
6210,5.0
6211,5.441291429466834
6212,5.317854923626168
6213,5.0
6214,5.329754146925876
6215,5.0
6216,5.320572103387881
6217,5.935542010773082
6218,5.87942606879415
6219,5.536107011014093
6220,5.465973893943865
6221,5.728158393463501
6222,6.310691140876379
6223,6.166215625343521
6224,6.467245621007502
6225,5.924453038607469
6226,6.653647025549361
6227,5.928117992693875
6228,5.910094888560602
6229,5.872895201635193
6230,5.280668713016273
6231,5.991399828238082
6232,6.6595558851598815
6233,6.739928612014925
6234,7.050609993355087
6235,6.991399828238082
6236,6.866461091629782
6237,7.130768280269024
6238,7.267606240177032
6239,6.455931955649724
6240,3.547293773488971
6241,5.058488567365597
6242,5.1555228242543185
6243,5.0343280287798935
6244,5.134303940083929
6245,5.248720896016658
6246,4.4089353929735005
6247,4.327902142064283
6248,6.0915149811213505
6249,5.1732774798310075
6250,2.6777807052660805
6251,2.585026652029182
6252,2.5528419686577806
6253,5.590066876668706
6254,5.0
6255,5.0
6256,5.0
6257,6.7447274948966935
6258,5.0
6259,5.889410289700751
6260,5.0
6261,7.359518563029578
6262,6.142667503568731
6263,6.221848749616356
6264,6.055517327849832
6265,5.437707135543525
6266,5.578396073130169
6267,6.1938200260161125
6268,5.0338582672609675
6269,5.705533773838407
6270,6.080921907623926
6271,5.164943898279883
6272,4.8297382846050425
6273,5.167491087293763
6274,4.567030709125595
6275,4.882728704344236
6276,4.55129368009492
6277,4.684029654543083
6278,4.565431095965801
6279,5.040958607678906
6280,4.97061622231479
6281,4.542118103266008
6282,4.628932137728263
6283,4.774690718274137
6284,4.910094888560602
6285,4.515700160653214
6286,4.747146969020107
6287,4.97469413473523
6288,4.804100347590766
6289,4.493494967595128
6290,4.779891911959945
6291,4.761953896871205
6292,4.705533773838407
6293,6.508638306165727
6294,5.522878745280337
6295,5.87942606879415
6296,6.42021640338319
6297,4.368556230986828
6298,4.709965388637482
6299,5.346787486224656
6300,5.327902142064283
6301,5.431798275933005
6302,5.180456064458132
6303,5.107905397309519
6304,6.136677139879544
6305,5.823908740944319
6306,3.0
6307,5.221848749616356
6308,4.086186147616283
6309,3.404503778174426
6310,3.0
6311,4.013228265733755
6312,4.096910013008056
6313,5.045757490560675
6314,5.096910013008056
6315,4.136677139879544
6316,5.689999562814496
6317,5.790000026071145
6318,5.809999051930338
6319,5.720000163638921
6320,5.90999956608739
6321,5.760000207113128
6322,5.300000202445418
6323,6.519993057042849
6324,5.620000528471499
6325,5.540000226349733
6326,5.430000267796054
6327,5.480000159330324
6328,5.300000202445418
6329,5.300000202445418
6330,5.470000200122707
6331,5.384997385475412
6332,5.0
6333,5.108295323760817
6334,5.249645911237292
6335,5.0
6336,5.434270212168873
6337,5.0
6338,5.0
6339,5.608888386297197
6340,5.983384452442823
6341,6.063486257521107
6342,5.90622821850127
6343,5.972242795309446
6344,5.885055584287415
6345,6.015472686656207
6346,5.9484616094846725
6347,5.358228529346041
6348,5.505149978319906
6349,5.757458571701616
6350,5.646276062411051
6351,5.817585347565446
6352,5.0
6353,5.194363233694065
6354,6.130181792020672
6355,6.892790030352131
6356,7.236572006437063
6357,6.749579997691106
6358,6.826813731587726
6359,6.876148359032914
6360,7.161150909262744
6362,6.8145995168095475
6363,7.007446482167865
6364,8.010995384301463
6365,7.969805214643249
6366,8.96657624451305
6367,7.781464494783473
6368,9.031517051446064
6369,6.664863174628375
6370,5.455931955649724
6371,4.823908740944319
6372,4.494850021680094
6373,4.0
6374,4.657577319177793
6378,5.167491087293763
6379,4.991399828238082
6383,5.036212172654444
6384,4.896196279044043
6386,5.301029995663981
6387,5.136677139879544
6388,4.982966660701219
6389,4.120330794367947
6390,5.376750709602099
6391,5.6020599913279625
6392,5.481486060122113
6393,5.568636235841013
6394,5.769551078621726
6395,6.00436480540245
6396,5.585026652029182
6397,5.838631997765025
6398,5.721246399047171
